time,customer_no,location
12:16:00,315,spices
12:16:00,316,drinks
12:16:00,317,dairy
12:17:00,304,fruit
12:17:00,309,fruit
12:17:00,310,dairy
12:17:00,314,drinks
12:17:00,315,drinks
12:17:00,316,checkout
12:17:00,317,dairy
12:17:00,318,dairy
12:18:00,304,dairy
12:18:00,309,fruit
12:18:00,310,spices
12:18:00,314,drinks
12:18:00,315,drinks
12:18:00,317,drinks
12:18:00,318,checkout
12:18:00,319,dairy
12:19:00,304,dairy
12:19:00,309,fruit
12:19:00,310,fruit
12:19:00,314,drinks
12:19:00,315,drinks
12:19:00,317,drinks
12:19:00,319,drinks
12:19:00,320,drinks
12:20:00,304,dairy
12:20:00,309,checkout
12:20:00,310,fruit
12:20:00,314,drinks
12:20:00,315,drinks
12:20:00,317,fruit
12:20:00,319,drinks
12:20:00,320,drinks
12:20:00,321,fruit
12:21:00,304,spices
12:21:00,310,checkout
12:21:00,314,dairy
12:21:00,315,spices
12:21:00,317,checkout
12:21:00,319,drinks
12:21:00,320,drinks
12:21:00,321,fruit
12:21:00,322,spices
12:22:00,304,drinks
12:22:00,314,dairy
12:22:00,315,spices
12:22:00,319,checkout
12:22:00,320,checkout
12:22:00,321,fruit
12:22:00,322,dairy
12:22:00,323,fruit
12:23:00,304,drinks
12:23:00,314,checkout
12:23:00,315,drinks
12:23:00,320,checkout
12:23:00,321,checkout
12:23:00,322,dairy
12:23:00,323,checkout
12:23:00,324,drinks
12:24:00,304,spices
12:24:00,315,drinks
12:24:00,321,checkout
12:24:00,322,dairy
12:24:00,324,drinks
12:24:00,325,dairy
12:25:00,304,spices
12:25:00,315,drinks
12:25:00,322,dairy
12:25:00,324,checkout
12:25:00,325,dairy
12:25:00,326,fruit
12:26:00,304,drinks
12:26:00,315,drinks
12:26:00,322,drinks
12:26:00,325,dairy
12:26:00,326,fruit
12:26:00,327,dairy
12:27:00,304,spices
12:27:00,315,drinks
12:27:00,322,checkout
12:27:00,325,dairy
12:27:00,326,checkout
12:27:00,327,dairy
12:27:00,328,drinks
12:28:00,304,spices
12:28:00,315,drinks
12:28:00,325,dairy
12:28:00,327,dairy
12:28:00,328,drinks
12:28:00,329,dairy
12:29:00,304,spices
12:29:00,315,checkout
12:29:00,325,fruit
12:29:00,327,dairy
12:29:00,328,drinks
12:29:00,329,drinks
12:29:00,330,drinks
12:30:00,304,spices
12:30:00,325,fruit
12:30:00,327,dairy
12:30:00,328,checkout
12:30:00,329,checkout
12:30:00,330,drinks
12:30:00,331,dairy
12:31:00,304,fruit
12:31:00,325,fruit
12:31:00,327,dairy
12:31:00,329,checkout
12:31:00,330,drinks
12:31:00,331,dairy
12:31:00,332,dairy
12:32:00,304,fruit
12:32:00,325,fruit
12:32:00,327,dairy
12:32:00,330,drinks
12:32:00,331,dairy
12:32:00,332,dairy
12:32:00,333,spices
12:33:00,304,fruit
12:33:00,325,fruit
12:33:00,327,dairy
12:33:00,330,drinks
12:33:00,331,dairy
12:33:00,332,spices
12:33:00,333,checkout
12:33:00,334,fruit
12:34:00,304,checkout
12:34:00,325,fruit
12:34:00,327,checkout
12:34:00,330,drinks
12:34:00,331,dairy
12:34:00,332,drinks
12:34:00,334,fruit
12:34:00,335,spices
12:35:00,325,checkout
12:35:00,330,checkout
12:35:00,331,dairy
12:35:00,332,drinks
12:35:00,334,fruit
12:35:00,335,drinks
12:35:00,336,dairy
12:36:00,330,checkout
12:36:00,331,dairy
12:36:00,332,drinks
12:36:00,334,fruit
12:36:00,335,drinks
12:36:00,336,dairy
12:36:00,337,drinks
12:37:00,331,checkout
12:37:00,332,drinks
12:37:00,334,fruit
12:37:00,335,spices
12:37:00,336,dairy
12:37:00,337,drinks
12:37:00,338,fruit
12:38:00,332,drinks
12:38:00,334,fruit
12:38:00,335,spices
12:38:00,336,checkout
12:38:00,337,checkout
12:38:00,338,fruit
12:38:00,339,drinks
12:39:00,332,drinks
12:39:00,334,fruit
12:39:00,335,fruit
12:39:00,337,checkout
12:39:00,338,fruit
12:39:00,339,drinks
12:39:00,340,spices
12:40:00,332,checkout
12:40:00,334,fruit
12:40:00,335,fruit
12:40:00,338,fruit
12:40:00,339,drinks
12:40:00,340,drinks
12:40:00,341,fruit
12:41:00,334,checkout
12:41:00,335,checkout
12:41:00,338,fruit
12:41:00,339,drinks
12:41:00,340,checkout
12:41:00,341,fruit
12:41:00,342,fruit
12:42:00,335,checkout
12:42:00,338,fruit
12:42:00,339,drinks
12:42:00,341,fruit
12:42:00,342,drinks
12:42:00,343,spices
12:43:00,338,fruit
12:43:00,339,drinks
12:43:00,341,fruit
12:43:00,342,drinks
12:43:00,343,drinks
12:43:00,344,dairy
12:44:00,338,spices
12:44:00,339,drinks
12:44:00,341,fruit
12:44:00,342,drinks
12:44:00,343,drinks
12:44:00,344,dairy
12:44:00,345,dairy
12:45:00,338,spices
12:45:00,339,fruit
12:45:00,341,fruit
12:45:00,342,drinks
12:45:00,343,fruit
12:45:00,344,dairy
12:45:00,345,dairy
12:45:00,346,dairy
12:46:00,338,checkout
12:46:00,339,fruit
12:46:00,341,fruit
12:46:00,342,spices
12:46:00,343,checkout
12:46:00,344,dairy
12:46:00,345,dairy
12:46:00,346,dairy
12:46:00,347,dairy
12:47:00,339,fruit
12:47:00,341,fruit
12:47:00,342,drinks
12:47:00,344,checkout
12:47:00,345,checkout
12:47:00,346,drinks
12:47:00,347,fruit
12:47:00,348,drinks
12:48:00,339,fruit
12:48:00,341,fruit
12:48:00,342,fruit
12:48:00,345,checkout
12:48:00,346,checkout
12:48:00,347,fruit
12:48:00,348,spices
12:48:00,349,drinks
12:49:00,339,fruit
12:49:00,341,fruit
12:49:00,342,fruit
12:49:00,346,checkout
12:49:00,347,checkout
12:49:00,348,dairy
12:49:00,349,drinks
12:49:00,350,drinks
12:50:00,339,fruit
12:50:00,341,fruit
12:50:00,342,fruit
12:50:00,347,checkout
12:50:00,348,dairy
12:50:00,349,drinks
12:50:00,350,spices
12:50:00,351,dairy
12:51:00,339,checkout
12:51:00,341,fruit
12:51:00,342,spices
12:51:00,348,dairy
12:51:00,349,drinks
12:51:00,350,drinks
12:51:00,351,spices
12:51:00,352,drinks
12:52:00,341,drinks
12:52:00,342,drinks
12:52:00,348,dairy
12:52:00,349,spices
12:52:00,350,drinks
12:52:00,351,checkout
12:52:00,352,drinks
12:52:00,353,dairy
12:53:00,341,checkout
12:53:00,342,drinks
12:53:00,348,fruit
12:53:00,349,checkout
12:53:00,350,drinks
12:53:00,352,fruit
12:53:00,353,dairy
12:53:00,354,dairy
12:54:00,342,drinks
12:54:00,348,fruit
12:54:00,350,drinks
12:54:00,352,fruit
12:54:00,353,dairy
12:54:00,354,spices
12:54:00,355,spices
12:55:00,342,drinks
12:55:00,348,fruit
12:55:00,350,drinks
12:55:00,352,drinks
12:55:00,353,dairy
12:55:00,354,dairy
12:55:00,355,dairy
12:55:00,356,drinks
12:56:00,342,drinks
12:56:00,348,fruit
12:56:00,350,drinks
12:56:00,352,drinks
12:56:00,353,dairy
12:56:00,354,dairy
12:56:00,355,dairy
12:56:00,356,drinks
12:56:00,357,dairy
12:57:00,342,drinks
12:57:00,348,checkout
12:57:00,350,drinks
12:57:00,352,checkout
12:57:00,353,dairy
12:57:00,354,dairy
12:57:00,355,dairy
12:57:00,356,dairy
12:57:00,357,checkout
12:57:00,358,drinks
12:58:00,342,drinks
12:58:00,350,checkout
12:58:00,353,fruit
12:58:00,354,dairy
12:58:00,355,dairy
12:58:00,356,drinks
12:58:00,358,drinks
12:58:00,359,spices
12:59:00,342,checkout
12:59:00,353,fruit
12:59:00,354,dairy
12:59:00,355,checkout
12:59:00,356,drinks
12:59:00,358,drinks
12:59:00,359,checkout
12:59:00,360,fruit
13:00:00,353,fruit
13:00:00,354,dairy
13:00:00,356,spices
13:00:00,358,drinks
13:00:00,360,fruit
13:00:00,361,fruit
13:01:00,353,fruit
13:01:00,354,dairy
13:01:00,356,spices
13:01:00,358,checkout
13:01:00,360,fruit
13:01:00,361,fruit
13:01:00,362,drinks
13:02:00,353,dairy
13:02:00,354,dairy
13:02:00,356,spices
13:02:00,360,checkout
13:02:00,361,checkout
13:02:00,362,checkout
13:02:00,363,drinks
13:03:00,353,checkout
13:03:00,354,checkout
13:03:00,356,spices
13:03:00,361,checkout
13:03:00,363,drinks
13:03:00,364,fruit
13:04:00,354,checkout
13:04:00,356,checkout
13:04:00,363,drinks
13:04:00,364,fruit
13:04:00,365,spices
13:05:00,356,checkout
13:05:00,363,checkout
13:05:00,364,fruit
13:05:00,365,spices
13:05:00,366,spices
13:06:00,363,checkout
13:06:00,364,fruit
13:06:00,365,checkout
13:06:00,366,checkout
13:06:00,367,spices
13:07:00,364,fruit
13:07:00,366,checkout
13:07:00,367,spices
13:07:00,368,drinks
13:08:00,364,checkout
13:08:00,367,drinks
13:08:00,368,drinks
13:08:00,369,drinks
13:09:00,367,drinks
13:09:00,368,checkout
13:09:00,369,drinks
13:09:00,370,dairy
13:10:00,367,drinks
13:10:00,369,drinks
13:10:00,370,dairy
13:10:00,371,fruit
13:11:00,367,checkout
13:11:00,369,drinks
13:11:00,370,fruit
13:11:00,371,fruit
13:11:00,372,dairy
13:12:00,369,drinks
13:12:00,370,fruit
13:12:00,371,fruit
13:12:00,372,dairy
13:12:00,373,dairy
13:13:00,369,spices
13:13:00,370,fruit
13:13:00,371,spices
13:13:00,372,checkout
13:13:00,373,dairy
13:13:00,374,spices
13:14:00,369,fruit
13:14:00,370,fruit
13:14:00,371,drinks
13:14:00,373,dairy
13:14:00,374,spices
13:14:00,375,spices
13:15:00,369,checkout
13:15:00,370,fruit
13:15:00,371,drinks
13:15:00,373,dairy
13:15:00,374,drinks
13:15:00,375,fruit
13:15:00,376,drinks
13:16:00,370,fruit
13:16:00,371,drinks
13:16:00,373,checkout
13:16:00,374,drinks
13:16:00,375,fruit
13:16:00,376,fruit
13:16:00,377,fruit
13:17:00,370,checkout
13:17:00,371,dairy
13:17:00,374,fruit
13:17:00,375,spices
13:17:00,376,checkout
13:17:00,377,fruit
13:17:00,378,spices
13:18:00,371,dairy
13:18:00,374,checkout
13:18:00,375,spices
13:18:00,377,fruit
13:18:00,378,spices
13:18:00,379,spices
13:19:00,371,dairy
13:19:00,375,drinks
13:19:00,377,fruit
13:19:00,378,dairy
13:19:00,379,dairy
13:19:00,380,dairy
13:20:00,371,drinks
13:20:00,375,checkout
13:20:00,377,checkout
13:20:00,378,dairy
13:20:00,379,drinks
13:20:00,380,dairy
13:20:00,381,dairy
13:21:00,371,drinks
13:21:00,377,checkout
13:21:00,378,dairy
13:21:00,379,drinks
13:21:00,380,dairy
13:21:00,381,dairy
13:21:00,382,fruit
13:22:00,371,fruit
13:22:00,378,dairy
13:22:00,379,spices
13:22:00,380,dairy
13:22:00,381,dairy
13:22:00,382,dairy
13:22:00,383,spices
13:23:00,371,checkout
13:23:00,378,dairy
13:23:00,379,drinks
13:23:00,380,dairy
13:23:00,381,dairy
13:23:00,382,dairy
13:23:00,383,fruit
13:23:00,384,dairy
13:24:00,378,dairy
13:24:00,379,checkout
13:24:00,380,checkout
13:24:00,381,checkout
13:24:00,382,spices
13:24:00,383,drinks
13:24:00,384,dairy
13:24:00,385,drinks
13:25:00,378,dairy
13:25:00,380,checkout
13:25:00,382,drinks
13:25:00,383,checkout
13:25:00,384,dairy
13:25:00,385,drinks
13:25:00,386,spices
13:26:00,378,dairy
13:26:00,382,drinks
13:26:00,384,drinks
13:26:00,385,drinks
13:26:00,386,dairy
13:26:00,387,dairy
13:27:00,378,dairy
13:27:00,382,fruit
13:27:00,384,drinks
13:27:00,385,checkout
13:27:00,386,dairy
13:27:00,387,checkout
13:27:00,388,fruit
13:28:00,378,dairy
13:28:00,382,dairy
13:28:00,384,drinks
13:28:00,386,spices
13:28:00,388,fruit
13:28:00,389,spices
13:29:00,378,drinks
13:29:00,382,dairy
13:29:00,384,drinks
13:29:00,386,spices
13:29:00,388,checkout
13:29:00,389,spices
13:29:00,390,spices
13:30:00,378,drinks
13:30:00,382,dairy
13:30:00,384,drinks
13:30:00,386,spices
13:30:00,389,spices
13:30:00,390,fruit
13:30:00,391,fruit
13:31:00,378,drinks
13:31:00,382,dairy
13:31:00,384,spices
13:31:00,386,checkout
13:31:00,389,dairy
13:31:00,390,dairy
13:31:00,391,fruit
13:31:00,392,dairy
13:32:00,378,drinks
13:32:00,382,dairy
13:32:00,384,fruit
13:32:00,389,dairy
13:32:00,390,dairy
13:32:00,391,fruit
13:32:00,392,dairy
13:32:00,393,fruit
13:33:00,378,drinks
13:33:00,382,drinks
13:33:00,384,checkout
13:33:00,389,dairy
13:33:00,390,dairy
13:33:00,391,fruit
13:33:00,392,dairy
13:33:00,393,fruit
13:33:00,394,drinks
13:34:00,378,drinks
13:34:00,382,spices
13:34:00,389,dairy
13:34:00,390,dairy
13:34:00,391,checkout
13:34:00,392,dairy
13:34:00,393,checkout
13:34:00,394,drinks
13:34:00,395,drinks
13:35:00,378,fruit
13:35:00,382,spices
13:35:00,389,spices
13:35:00,390,spices
13:35:00,392,dairy
13:35:00,394,drinks
13:35:00,395,checkout
13:35:00,396,fruit
13:36:00,378,drinks
13:36:00,382,spices
13:36:00,389,drinks
13:36:00,390,drinks
13:36:00,392,dairy
13:36:00,394,checkout
13:36:00,396,drinks
13:36:00,397,drinks
13:37:00,378,drinks
13:37:00,382,spices
13:37:00,389,spices
13:37:00,390,drinks
13:37:00,392,dairy
13:37:00,396,drinks
13:37:00,397,drinks
13:37:00,398,dairy
13:38:00,378,drinks
13:38:00,382,spices
13:38:00,389,checkout
13:38:00,390,checkout
13:38:00,392,dairy
13:38:00,396,drinks
13:38:00,397,checkout
13:38:00,398,dairy
13:38:00,399,fruit
13:39:00,378,drinks
13:39:00,382,dairy
13:39:00,390,checkout
13:39:00,392,dairy
13:39:00,396,drinks
13:39:00,398,spices
13:39:00,399,fruit
13:39:00,400,spices
13:40:00,378,drinks
13:40:00,382,drinks
13:40:00,392,drinks
13:40:00,396,drinks
13:40:00,398,dairy
13:40:00,399,fruit
13:40:00,400,checkout
13:40:00,401,fruit
13:41:00,378,drinks
13:41:00,382,checkout
13:41:00,392,drinks
13:41:00,396,checkout
13:41:00,398,dairy
13:41:00,399,spices
13:41:00,401,spices
13:41:00,402,fruit
13:42:00,378,spices
13:42:00,392,drinks
13:42:00,398,checkout
13:42:00,399,spices
13:42:00,401,spices
13:42:00,402,drinks
13:42:00,403,fruit
13:43:00,378,dairy
13:43:00,392,drinks
13:43:00,399,spices
13:43:00,401,checkout
13:43:00,402,drinks
13:43:00,403,fruit
13:43:00,404,fruit
13:44:00,378,drinks
13:44:00,392,checkout
13:44:00,399,dairy
13:44:00,402,drinks
13:44:00,403,drinks
13:44:00,404,dairy
13:44:00,405,dairy
13:45:00,378,drinks
13:45:00,399,drinks
13:45:00,402,drinks
13:45:00,403,drinks
13:45:00,404,dairy
13:45:00,405,drinks
13:45:00,406,dairy
13:46:00,378,drinks
13:46:00,399,drinks
13:46:00,402,drinks
13:46:00,403,drinks
13:46:00,404,dairy
13:46:00,405,drinks
13:46:00,406,dairy
13:46:00,407,dairy
13:47:00,378,fruit
13:47:00,399,drinks
13:47:00,402,drinks
13:47:00,403,drinks
13:47:00,404,dairy
13:47:00,405,spices
13:47:00,406,dairy
13:47:00,407,drinks
13:47:00,408,drinks
13:48:00,378,checkout
13:48:00,399,drinks
13:48:00,402,drinks
13:48:00,403,fruit
13:48:00,404,dairy
13:48:00,405,fruit
13:48:00,406,dairy
13:48:00,407,drinks
13:48:00,408,drinks
13:48:00,409,spices
13:49:00,399,checkout
13:49:00,402,drinks
13:49:00,403,fruit
13:49:00,404,spices
13:49:00,405,dairy
13:49:00,406,dairy
13:49:00,407,checkout
13:49:00,408,checkout
13:49:00,409,dairy
13:49:00,410,spices
13:50:00,402,drinks
13:50:00,403,fruit
13:50:00,404,spices
13:50:00,405,dairy
13:50:00,406,dairy
13:50:00,408,checkout
13:50:00,409,dairy
13:50:00,410,fruit
13:50:00,411,fruit
13:51:00,402,drinks
13:51:00,403,fruit
13:51:00,404,spices
13:51:00,405,dairy
13:51:00,406,fruit
13:51:00,409,dairy
13:51:00,410,dairy
13:51:00,411,fruit
13:51:00,412,drinks
13:52:00,402,fruit
13:52:00,403,fruit
13:52:00,404,checkout
13:52:00,405,dairy
13:52:00,406,fruit
13:52:00,409,dairy
13:52:00,410,dairy
13:52:00,411,checkout
13:52:00,412,drinks
13:52:00,413,spices
13:53:00,402,fruit
13:53:00,403,checkout
13:53:00,405,dairy
13:53:00,406,fruit
13:53:00,409,spices
13:53:00,410,dairy
13:53:00,412,checkout
13:53:00,413,dairy
13:53:00,414,drinks
13:54:00,402,fruit
13:54:00,405,dairy
13:54:00,406,fruit
13:54:00,409,fruit
13:54:00,410,dairy
13:54:00,413,dairy
13:54:00,414,checkout
13:54:00,415,dairy
13:55:00,402,fruit
13:55:00,405,spices
13:55:00,406,checkout
13:55:00,409,dairy
13:55:00,410,dairy
13:55:00,413,dairy
13:55:00,415,dairy
13:55:00,416,drinks
13:56:00,402,checkout
13:56:00,405,spices
13:56:00,409,dairy
13:56:00,410,dairy
13:56:00,413,fruit
13:56:00,415,checkout
13:56:00,416,fruit
13:56:00,417,spices
13:57:00,405,drinks
13:57:00,409,dairy
13:57:00,410,dairy
13:57:00,413,dairy
13:57:00,416,fruit
13:57:00,417,spices
13:57:00,418,drinks
13:58:00,405,checkout
13:58:00,409,dairy
13:58:00,410,dairy
13:58:00,413,dairy
13:58:00,416,fruit
13:58:00,417,spices
13:58:00,418,drinks
13:58:00,419,fruit
13:59:00,409,dairy
13:59:00,410,dairy
13:59:00,413,dairy
13:59:00,416,dairy
13:59:00,417,spices
13:59:00,418,drinks
13:59:00,419,checkout
13:59:00,420,fruit
14:00:00,409,checkout
14:00:00,410,dairy
14:00:00,413,dairy
14:00:00,416,drinks
14:00:00,417,spices
14:00:00,418,checkout
14:00:00,420,checkout
14:00:00,421,spices
14:01:00,410,dairy
14:01:00,413,dairy
14:01:00,416,checkout
14:01:00,417,fruit
14:01:00,420,checkout
14:01:00,421,spices
14:01:00,422,dairy
14:02:00,410,dairy
14:02:00,413,dairy
14:02:00,417,checkout
14:02:00,421,spices
14:02:00,422,dairy
14:02:00,423,drinks
14:03:00,410,checkout
14:03:00,413,checkout
14:03:00,421,checkout
14:03:00,422,checkout
14:03:00,423,drinks
14:03:00,424,drinks
14:04:00,413,checkout
14:04:00,422,checkout
14:04:00,423,drinks
14:04:00,424,drinks
14:04:00,425,spices
14:05:00,422,checkout
14:05:00,423,spices
14:05:00,424,drinks
14:05:00,425,spices
14:05:00,426,drinks
14:06:00,423,spices
14:06:00,424,drinks
14:06:00,425,drinks
14:06:00,426,drinks
14:06:00,427,drinks
14:07:00,423,spices
14:07:00,424,drinks
14:07:00,425,checkout
14:07:00,426,spices
14:07:00,427,checkout
14:07:00,428,dairy
14:08:00,423,dairy
14:08:00,424,drinks
14:08:00,426,dairy
14:08:00,428,dairy
14:08:00,429,fruit
14:09:00,423,dairy
14:09:00,424,checkout
14:09:00,426,dairy
14:09:00,428,dairy
14:09:00,429,checkout
14:09:00,430,dairy
14:10:00,423,dairy
14:10:00,426,dairy
14:10:00,428,checkout
14:10:00,430,dairy
14:10:00,431,dairy
14:11:00,423,dairy
14:11:00,426,dairy
14:11:00,430,dairy
14:11:00,431,fruit
14:11:00,432,fruit
14:12:00,423,dairy
14:12:00,426,dairy
14:12:00,430,dairy
14:12:00,431,checkout
14:12:00,432,checkout
14:12:00,433,drinks
14:13:00,423,dairy
14:13:00,426,spices
14:13:00,430,dairy
14:13:00,432,checkout
14:13:00,433,checkout
14:13:00,434,spices
14:14:00,423,dairy
14:14:00,426,spices
14:14:00,430,checkout
14:14:00,433,checkout
14:14:00,434,spices
14:14:00,435,dairy
14:15:00,423,dairy
14:15:00,426,fruit
14:15:00,433,checkout
14:15:00,434,fruit
14:15:00,435,dairy
14:15:00,436,spices
14:16:00,423,dairy
14:16:00,426,fruit
14:16:00,434,checkout
14:16:00,435,dairy
14:16:00,436,checkout
14:16:00,437,drinks
14:17:00,423,dairy
14:17:00,426,fruit
14:17:00,435,dairy
14:17:00,437,checkout
14:17:00,438,dairy
14:18:00,423,fruit
14:18:00,426,fruit
14:18:00,435,dairy
14:18:00,438,drinks
14:18:00,439,drinks
14:19:00,423,fruit
14:19:00,426,fruit
14:19:00,435,drinks
14:19:00,438,drinks
14:19:00,439,checkout
14:19:00,440,spices
14:20:00,423,checkout
14:20:00,426,fruit
14:20:00,435,spices
14:20:00,438,drinks
14:20:00,440,drinks
14:20:00,441,drinks
14:21:00,426,fruit
14:21:00,435,dairy
14:21:00,438,drinks
14:21:00,440,drinks
14:21:00,441,drinks
14:21:00,442,spices
14:22:00,426,fruit
14:22:00,435,dairy
14:22:00,438,spices
14:22:00,440,drinks
14:22:00,441,checkout
14:22:00,442,spices
14:22:00,443,fruit
14:23:00,426,fruit
14:23:00,435,dairy
14:23:00,438,checkout
14:23:00,440,drinks
14:23:00,442,spices
14:23:00,443,fruit
14:23:00,444,spices
14:24:00,426,checkout
14:24:00,435,dairy
14:24:00,440,checkout
14:24:00,442,dairy
14:24:00,443,fruit
14:24:00,444,dairy
14:24:00,445,dairy
14:25:00,435,dairy
14:25:00,442,dairy
14:25:00,443,fruit
14:25:00,444,dairy
14:25:00,445,fruit
14:25:00,446,spices
14:26:00,435,dairy
14:26:00,442,fruit
14:26:00,443,fruit
14:26:00,444,dairy
14:26:00,445,checkout
14:26:00,446,drinks
14:26:00,447,spices
14:27:00,435,dairy
14:27:00,442,checkout
14:27:00,443,fruit
14:27:00,444,fruit
14:27:00,446,drinks
14:27:00,447,drinks
14:27:00,448,dairy
14:28:00,435,dairy
14:28:00,443,checkout
14:28:00,444,dairy
14:28:00,446,drinks
14:28:00,447,drinks
14:28:00,448,dairy
14:28:00,449,dairy
14:29:00,435,dairy
14:29:00,444,drinks
14:29:00,446,drinks
14:29:00,447,drinks
14:29:00,448,dairy
14:29:00,449,dairy
14:29:00,450,dairy
14:30:00,435,dairy
14:30:00,444,drinks
14:30:00,446,drinks
14:30:00,447,drinks
14:30:00,448,dairy
14:30:00,449,dairy
14:30:00,450,dairy
14:30:00,451,dairy
14:31:00,435,dairy
14:31:00,444,drinks
14:31:00,446,drinks
14:31:00,447,fruit
14:31:00,448,spices
14:31:00,449,drinks
14:31:00,450,dairy
14:31:00,451,dairy
14:31:00,452,dairy
14:32:00,435,dairy
14:32:00,444,drinks
14:32:00,446,spices
14:32:00,447,fruit
14:32:00,448,dairy
14:32:00,449,drinks
14:32:00,450,dairy
14:32:00,451,dairy
14:32:00,452,dairy
14:32:00,453,dairy
14:33:00,435,dairy
14:33:00,444,drinks
14:33:00,446,dairy
14:33:00,447,fruit
14:33:00,448,spices
14:33:00,449,drinks
14:33:00,450,dairy
14:33:00,451,dairy
14:33:00,452,dairy
14:33:00,453,spices
14:33:00,454,drinks
14:34:00,435,dairy
14:34:00,444,drinks
14:34:00,446,dairy
14:34:00,447,checkout
14:34:00,448,spices
14:34:00,449,drinks
14:34:00,450,dairy
14:34:00,451,dairy
14:34:00,452,dairy
14:34:00,453,fruit
14:34:00,454,drinks
14:34:00,455,drinks
14:35:00,435,checkout
14:35:00,444,drinks
14:35:00,446,dairy
14:35:00,448,fruit
14:35:00,449,checkout
14:35:00,450,drinks
14:35:00,451,dairy
14:35:00,452,dairy
14:35:00,453,fruit
14:35:00,454,drinks
14:35:00,455,fruit
14:35:00,456,drinks
14:36:00,444,drinks
14:36:00,446,dairy
14:36:00,448,fruit
14:36:00,450,drinks
14:36:00,451,fruit
14:36:00,452,dairy
14:36:00,453,fruit
14:36:00,454,fruit
14:36:00,455,fruit
14:36:00,456,fruit
14:36:00,457,spices
14:37:00,444,drinks
14:37:00,446,dairy
14:37:00,448,fruit
14:37:00,450,spices
14:37:00,451,fruit
14:37:00,452,dairy
14:37:00,453,fruit
14:37:00,454,fruit
14:37:00,455,fruit
14:37:00,456,fruit
14:37:00,457,checkout
14:37:00,458,dairy
14:38:00,444,drinks
14:38:00,446,dairy
14:38:00,448,checkout
14:38:00,450,fruit
14:38:00,451,fruit
14:38:00,452,dairy
14:38:00,453,fruit
14:38:00,454,fruit
14:38:00,455,checkout
14:38:00,456,drinks
14:38:00,458,dairy
14:38:00,459,fruit
14:39:00,444,checkout
14:39:00,446,spices
14:39:00,450,fruit
14:39:00,451,checkout
14:39:00,452,dairy
14:39:00,453,fruit
14:39:00,454,fruit
14:39:00,456,spices
14:39:00,458,checkout
14:39:00,459,fruit
14:39:00,460,drinks
14:40:00,446,dairy
14:40:00,450,checkout
14:40:00,452,dairy
14:40:00,453,checkout
14:40:00,454,checkout
14:40:00,456,drinks
14:40:00,459,fruit
14:40:00,460,drinks
14:40:00,461,dairy
14:41:00,446,dairy
14:41:00,452,spices
14:41:00,454,checkout
14:41:00,456,drinks
14:41:00,459,drinks
14:41:00,460,drinks
14:41:00,461,dairy
14:41:00,462,fruit
14:42:00,446,dairy
14:42:00,452,spices
14:42:00,456,drinks
14:42:00,459,drinks
14:42:00,460,drinks
14:42:00,461,drinks
14:42:00,462,checkout
14:42:00,463,dairy
14:43:00,446,dairy
14:43:00,452,checkout
14:43:00,456,drinks
14:43:00,459,fruit
14:43:00,460,drinks
14:43:00,461,drinks
14:43:00,463,dairy
14:43:00,464,drinks
14:44:00,446,dairy
14:44:00,456,drinks
14:44:00,459,dairy
14:44:00,460,drinks
14:44:00,461,fruit
14:44:00,463,dairy
14:44:00,464,checkout
14:44:00,465,spices
14:45:00,446,dairy
14:45:00,456,drinks
14:45:00,459,dairy
14:45:00,460,checkout
14:45:00,461,fruit
14:45:00,463,spices
14:45:00,465,spices
14:45:00,466,fruit
14:46:00,446,checkout
14:46:00,456,drinks
14:46:00,459,fruit
14:46:00,461,dairy
14:46:00,463,dairy
14:46:00,465,spices
14:46:00,466,checkout
14:46:00,467,fruit
14:47:00,456,drinks
14:47:00,459,checkout
14:47:00,461,dairy
14:47:00,463,dairy
14:47:00,465,checkout
14:47:00,467,fruit
14:47:00,468,dairy
14:48:00,456,checkout
14:48:00,461,dairy
14:48:00,463,dairy
14:48:00,467,fruit
14:48:00,468,dairy
14:48:00,469,spices
14:49:00,461,dairy
14:49:00,463,dairy
14:49:00,467,fruit
14:49:00,468,dairy
14:49:00,469,drinks
14:49:00,470,fruit
14:50:00,461,dairy
14:50:00,463,dairy
14:50:00,467,fruit
14:50:00,468,dairy
14:50:00,469,drinks
14:50:00,470,checkout
14:50:00,471,spices
14:51:00,461,dairy
14:51:00,463,dairy
14:51:00,467,fruit
14:51:00,468,fruit
14:51:00,469,fruit
14:51:00,471,drinks
14:51:00,472,dairy
14:52:00,461,spices
14:52:00,463,dairy
14:52:00,467,fruit
14:52:00,468,fruit
14:52:00,469,fruit
14:52:00,471,drinks
14:52:00,472,dairy
14:52:00,473,fruit
14:53:00,461,spices
14:53:00,463,dairy
14:53:00,467,fruit
14:53:00,468,fruit
14:53:00,469,fruit
14:53:00,471,drinks
14:53:00,472,dairy
14:53:00,473,fruit
14:53:00,474,drinks
14:54:00,461,dairy
14:54:00,463,dairy
14:54:00,467,fruit
14:54:00,468,drinks
14:54:00,469,fruit
14:54:00,471,checkout
14:54:00,472,spices
14:54:00,473,spices
14:54:00,474,drinks
14:54:00,475,dairy
14:55:00,461,dairy
14:55:00,463,dairy
14:55:00,467,fruit
14:55:00,468,drinks
14:55:00,469,fruit
14:55:00,472,drinks
14:55:00,473,spices
14:55:00,474,drinks
14:55:00,475,checkout
14:55:00,476,dairy
14:56:00,461,checkout
14:56:00,463,dairy
14:56:00,467,fruit
14:56:00,468,drinks
