time,customer_no,location
12:17:00,307,dairy
12:17:00,308,dairy
12:17:00,310,drinks
12:17:00,313,drinks
12:17:00,315,fruit
12:17:00,316,dairy
12:17:00,317,fruit
12:17:00,318,fruit
12:18:00,306,drinks
12:18:00,307,dairy
12:18:00,308,dairy
12:18:00,310,drinks
12:18:00,313,dairy
12:18:00,315,dairy
12:18:00,316,dairy
12:18:00,317,fruit
12:18:00,318,fruit
12:18:00,319,spices
12:19:00,306,drinks
12:19:00,307,dairy
12:19:00,308,dairy
12:19:00,310,spices
12:19:00,313,fruit
12:19:00,315,dairy
12:19:00,316,dairy
12:19:00,317,fruit
12:19:00,318,spices
12:19:00,319,spices
12:19:00,320,spices
12:20:00,306,fruit
12:20:00,307,dairy
12:20:00,308,checkout
12:20:00,310,spices
12:20:00,313,dairy
12:20:00,315,dairy
12:20:00,316,dairy
12:20:00,317,checkout
12:20:00,318,dairy
12:20:00,319,spices
12:20:00,320,spices
12:20:00,321,drinks
12:21:00,306,checkout
12:21:00,307,dairy
12:21:00,310,spices
12:21:00,313,dairy
12:21:00,315,dairy
12:21:00,316,dairy
12:21:00,318,drinks
12:21:00,319,fruit
12:21:00,320,checkout
12:21:00,321,spices
12:21:00,322,drinks
12:22:00,307,dairy
12:22:00,310,spices
12:22:00,313,dairy
12:22:00,315,dairy
12:22:00,316,checkout
12:22:00,318,checkout
12:22:00,319,fruit
12:22:00,321,spices
12:22:00,322,drinks
12:22:00,323,dairy
12:23:00,307,dairy
12:23:00,310,dairy
12:23:00,313,checkout
12:23:00,315,drinks
12:23:00,318,checkout
12:23:00,319,fruit
12:23:00,321,drinks
12:23:00,322,drinks
12:23:00,323,dairy
12:23:00,324,dairy
12:24:00,307,dairy
12:24:00,310,dairy
12:24:00,315,drinks
12:24:00,319,checkout
12:24:00,321,drinks
12:24:00,322,drinks
12:24:00,323,dairy
12:24:00,324,dairy
12:24:00,325,spices
12:25:00,307,dairy
12:25:00,310,dairy
12:25:00,315,drinks
12:25:00,321,drinks
12:25:00,322,spices
12:25:00,323,dairy
12:25:00,324,spices
12:25:00,325,dairy
12:25:00,326,dairy
12:26:00,307,dairy
12:26:00,310,dairy
12:26:00,315,drinks
12:26:00,321,drinks
12:26:00,322,spices
12:26:00,323,checkout
12:26:00,324,checkout
12:26:00,325,dairy
12:26:00,326,fruit
12:26:00,327,spices
12:27:00,307,fruit
12:27:00,310,dairy
12:27:00,315,drinks
12:27:00,321,drinks
12:27:00,322,dairy
12:27:00,324,checkout
12:27:00,325,dairy
12:27:00,326,fruit
12:27:00,327,dairy
12:27:00,328,spices
12:28:00,307,fruit
12:28:00,310,dairy
12:28:00,315,drinks
12:28:00,321,drinks
12:28:00,322,checkout
12:28:00,325,dairy
12:28:00,326,fruit
12:28:00,327,dairy
12:28:00,328,fruit
12:28:00,329,fruit
12:29:00,307,fruit
12:29:00,310,checkout
12:29:00,315,drinks
12:29:00,321,drinks
12:29:00,325,drinks
12:29:00,326,fruit
12:29:00,327,dairy
12:29:00,328,checkout
12:29:00,329,fruit
12:29:00,330,spices
12:30:00,307,checkout
12:30:00,315,fruit
12:30:00,321,checkout
12:30:00,325,fruit
12:30:00,326,drinks
12:30:00,327,spices
12:30:00,329,fruit
12:30:00,330,spices
12:30:00,331,drinks
12:31:00,315,fruit
12:31:00,325,spices
12:31:00,326,drinks
12:31:00,327,drinks
12:31:00,329,fruit
12:31:00,330,spices
12:31:00,331,checkout
12:31:00,332,dairy
12:32:00,315,fruit
12:32:00,325,drinks
12:32:00,326,dairy
12:32:00,327,drinks
12:32:00,329,fruit
12:32:00,330,checkout
12:32:00,332,dairy
12:32:00,333,drinks
12:33:00,315,fruit
12:33:00,325,drinks
12:33:00,326,drinks
12:33:00,327,drinks
12:33:00,329,checkout
12:33:00,332,dairy
12:33:00,333,fruit
12:33:00,334,spices
12:34:00,315,fruit
12:34:00,325,drinks
12:34:00,326,drinks
12:34:00,327,checkout
12:34:00,332,dairy
12:34:00,333,checkout
12:34:00,334,spices
12:34:00,335,dairy
12:35:00,315,fruit
12:35:00,325,checkout
12:35:00,326,fruit
12:35:00,332,dairy
12:35:00,334,dairy
12:35:00,335,dairy
12:35:00,336,spices
12:36:00,315,fruit
12:36:00,326,checkout
12:36:00,332,fruit
12:36:00,334,drinks
12:36:00,335,dairy
12:36:00,336,drinks
12:36:00,337,drinks
12:37:00,315,fruit
12:37:00,332,dairy
12:37:00,334,fruit
12:37:00,335,dairy
12:37:00,336,spices
12:37:00,337,drinks
12:37:00,338,drinks
12:38:00,315,dairy
12:38:00,332,dairy
12:38:00,334,checkout
12:38:00,335,dairy
12:38:00,336,checkout
12:38:00,337,drinks
12:38:00,338,fruit
12:38:00,339,spices
12:39:00,315,dairy
12:39:00,332,dairy
12:39:00,335,dairy
12:39:00,337,drinks
12:39:00,338,drinks
12:39:00,339,checkout
12:39:00,340,fruit
12:40:00,315,dairy
12:40:00,332,dairy
12:40:00,335,dairy
12:40:00,337,drinks
12:40:00,338,drinks
12:40:00,340,checkout
12:40:00,341,drinks
12:41:00,315,dairy
12:41:00,332,dairy
12:41:00,335,dairy
12:41:00,337,spices
12:41:00,338,drinks
12:41:00,341,drinks
12:41:00,342,spices
12:42:00,315,dairy
12:42:00,332,dairy
12:42:00,335,dairy
12:42:00,337,checkout
12:42:00,338,checkout
12:42:00,341,drinks
12:42:00,342,spices
12:42:00,343,drinks
12:43:00,315,dairy
12:43:00,332,drinks
12:43:00,335,dairy
12:43:00,338,checkout
12:43:00,341,fruit
12:43:00,342,spices
12:43:00,343,drinks
12:43:00,344,fruit
12:44:00,315,dairy
12:44:00,332,drinks
12:44:00,335,dairy
12:44:00,341,dairy
12:44:00,342,spices
12:44:00,343,checkout
12:44:00,344,checkout
12:44:00,345,drinks
12:45:00,315,spices
12:45:00,332,drinks
12:45:00,335,fruit
12:45:00,341,fruit
12:45:00,342,spices
12:45:00,344,checkout
12:45:00,345,checkout
12:45:00,346,drinks
12:46:00,315,spices
12:46:00,332,checkout
12:46:00,335,fruit
12:46:00,341,fruit
12:46:00,342,fruit
12:46:00,345,checkout
12:46:00,346,drinks
12:46:00,347,fruit
12:47:00,315,spices
12:47:00,335,dairy
12:47:00,341,checkout
12:47:00,342,fruit
12:47:00,346,drinks
12:47:00,347,fruit
12:47:00,348,drinks
12:48:00,315,checkout
12:48:00,335,spices
12:48:00,342,checkout
12:48:00,346,checkout
12:48:00,347,fruit
12:48:00,348,fruit
12:48:00,349,dairy
12:49:00,335,spices
12:49:00,346,checkout
12:49:00,347,fruit
12:49:00,348,spices
12:49:00,349,fruit
12:49:00,350,fruit
12:50:00,335,drinks
12:50:00,347,spices
12:50:00,348,spices
12:50:00,349,dairy
12:50:00,350,checkout
12:50:00,351,dairy
12:51:00,335,fruit
12:51:00,347,spices
12:51:00,348,checkout
12:51:00,349,dairy
12:51:00,351,dairy
12:51:00,352,fruit
12:52:00,335,spices
12:52:00,347,spices
12:52:00,349,dairy
12:52:00,351,dairy
12:52:00,352,checkout
12:52:00,353,dairy
12:53:00,335,drinks
12:53:00,347,fruit
12:53:00,349,checkout
12:53:00,351,dairy
12:53:00,353,dairy
12:53:00,354,fruit
12:54:00,335,drinks
12:54:00,347,fruit
12:54:00,351,checkout
12:54:00,353,fruit
12:54:00,354,checkout
12:54:00,355,fruit
12:55:00,335,drinks
12:55:00,347,checkout
12:55:00,353,fruit
12:55:00,355,fruit
12:55:00,356,drinks
12:56:00,335,drinks
12:56:00,353,spices
12:56:00,355,fruit
12:56:00,356,checkout
12:56:00,357,drinks
12:57:00,335,drinks
12:57:00,353,drinks
12:57:00,355,fruit
12:57:00,357,checkout
12:57:00,358,drinks
12:58:00,335,checkout
12:58:00,353,spices
12:58:00,355,fruit
12:58:00,358,checkout
12:58:00,359,drinks
12:59:00,353,drinks
12:59:00,355,fruit
12:59:00,359,drinks
12:59:00,360,fruit
13:00:00,353,fruit
13:00:00,355,drinks
13:00:00,359,drinks
13:00:00,360,drinks
13:00:00,361,fruit
13:01:00,353,fruit
13:01:00,355,drinks
13:01:00,359,checkout
13:01:00,360,checkout
13:01:00,361,fruit
13:01:00,362,spices
13:02:00,353,fruit
13:02:00,355,checkout
13:02:00,360,checkout
13:02:00,361,fruit
13:02:00,362,spices
13:02:00,363,fruit
13:03:00,353,fruit
13:03:00,360,checkout
13:03:00,361,fruit
13:03:00,362,spices
13:03:00,363,checkout
13:03:00,364,fruit
13:04:00,353,fruit
13:04:00,361,dairy
13:04:00,362,drinks
13:04:00,364,fruit
13:04:00,365,spices
13:05:00,353,fruit
13:05:00,361,dairy
13:05:00,362,drinks
13:05:00,364,fruit
13:05:00,365,spices
13:05:00,366,spices
13:06:00,353,checkout
13:06:00,361,dairy
13:06:00,362,drinks
13:06:00,364,fruit
13:06:00,365,checkout
13:06:00,366,drinks
13:06:00,367,dairy
13:07:00,361,spices
13:07:00,362,drinks
13:07:00,364,checkout
13:07:00,366,spices
13:07:00,367,dairy
13:07:00,368,dairy
13:08:00,361,checkout
13:08:00,362,drinks
13:08:00,366,spices
13:08:00,367,fruit
13:08:00,368,checkout
13:08:00,369,spices
13:09:00,362,fruit
13:09:00,366,spices
13:09:00,367,fruit
13:09:00,369,drinks
13:09:00,370,dairy
13:10:00,362,fruit
13:10:00,366,spices
13:10:00,367,fruit
13:10:00,369,fruit
13:10:00,370,drinks
13:10:00,371,drinks
13:11:00,362,fruit
13:11:00,366,dairy
13:11:00,367,spices
13:11:00,369,checkout
13:11:00,370,checkout
13:11:00,371,drinks
13:11:00,372,drinks
13:12:00,362,fruit
13:12:00,366,dairy
13:12:00,367,checkout
13:12:00,370,checkout
13:12:00,371,drinks
13:12:00,372,checkout
13:12:00,373,dairy
13:13:00,362,fruit
13:13:00,366,drinks
13:13:00,370,checkout
13:13:00,371,drinks
13:13:00,373,dairy
13:13:00,374,spices
13:14:00,362,checkout
13:14:00,366,fruit
13:14:00,371,drinks
13:14:00,373,dairy
13:14:00,374,checkout
13:14:00,375,dairy
13:15:00,366,fruit
13:15:00,371,fruit
13:15:00,373,dairy
13:15:00,375,dairy
13:15:00,376,dairy
13:16:00,366,checkout
13:16:00,371,checkout
13:16:00,373,dairy
13:16:00,375,dairy
13:16:00,376,drinks
13:16:00,377,drinks
13:17:00,371,checkout
13:17:00,373,spices
13:17:00,375,dairy
13:17:00,376,checkout
13:17:00,377,drinks
13:17:00,378,spices
13:18:00,373,drinks
13:18:00,375,dairy
13:18:00,377,drinks
13:18:00,378,fruit
13:18:00,379,dairy
13:19:00,373,drinks
13:19:00,375,checkout
13:19:00,377,drinks
13:19:00,378,fruit
13:19:00,379,dairy
13:19:00,380,drinks
13:20:00,373,spices
13:20:00,377,drinks
13:20:00,378,fruit
13:20:00,379,checkout
13:20:00,380,drinks
13:20:00,381,dairy
13:21:00,373,dairy
13:21:00,377,dairy
13:21:00,378,fruit
13:21:00,380,fruit
13:21:00,381,dairy
13:21:00,382,fruit
13:22:00,373,drinks
13:22:00,377,fruit
13:22:00,378,drinks
13:22:00,380,fruit
13:22:00,381,dairy
13:22:00,382,checkout
13:22:00,383,spices
13:23:00,373,drinks
13:23:00,377,fruit
13:23:00,378,drinks
13:23:00,380,fruit
13:23:00,381,dairy
13:23:00,383,dairy
13:23:00,384,fruit
13:24:00,373,drinks
13:24:00,377,drinks
13:24:00,378,checkout
13:24:00,380,dairy
13:24:00,381,dairy
13:24:00,383,dairy
13:24:00,384,fruit
13:24:00,385,drinks
13:25:00,373,drinks
13:25:00,377,checkout
13:25:00,380,dairy
13:25:00,381,dairy
13:25:00,383,dairy
13:25:00,384,fruit
13:25:00,385,drinks
13:25:00,386,spices
13:26:00,373,drinks
13:26:00,380,dairy
13:26:00,381,dairy
13:26:00,383,drinks
13:26:00,384,checkout
13:26:00,385,drinks
13:26:00,386,dairy
13:26:00,387,spices
13:27:00,373,drinks
13:27:00,380,dairy
13:27:00,381,dairy
13:27:00,383,drinks
13:27:00,385,drinks
13:27:00,386,dairy
13:27:00,387,drinks
13:27:00,388,drinks
13:28:00,373,spices
13:28:00,380,dairy
13:28:00,381,dairy
13:28:00,383,checkout
13:28:00,385,drinks
13:28:00,386,drinks
13:28:00,387,checkout
13:28:00,388,drinks
13:28:00,389,drinks
13:29:00,373,spices
13:29:00,380,dairy
13:29:00,381,dairy
13:29:00,385,drinks
13:29:00,386,checkout
13:29:00,388,drinks
13:29:00,389,drinks
13:29:00,390,dairy
13:30:00,373,spices
13:30:00,380,dairy
13:30:00,381,dairy
13:30:00,385,fruit
13:30:00,388,checkout
13:30:00,389,checkout
13:30:00,390,dairy
13:30:00,391,dairy
13:31:00,373,spices
13:31:00,380,dairy
13:31:00,381,dairy
13:31:00,385,fruit
13:31:00,389,checkout
13:31:00,390,dairy
13:31:00,391,dairy
13:31:00,392,spices
13:32:00,373,spices
13:32:00,380,dairy
13:32:00,381,dairy
13:32:00,385,fruit
13:32:00,390,dairy
13:32:00,391,checkout
13:32:00,392,checkout
13:32:00,393,fruit
13:33:00,373,spices
13:33:00,380,dairy
13:33:00,381,dairy
13:33:00,385,fruit
13:33:00,390,dairy
13:33:00,392,checkout
13:33:00,393,fruit
13:33:00,394,fruit
13:34:00,373,drinks
13:34:00,380,dairy
13:34:00,381,dairy
13:34:00,385,fruit
13:34:00,390,dairy
13:34:00,393,fruit
13:34:00,394,fruit
13:34:00,395,dairy
13:35:00,373,drinks
13:35:00,380,checkout
13:35:00,381,dairy
13:35:00,385,fruit
13:35:00,390,dairy
13:35:00,393,fruit
13:35:00,394,checkout
13:35:00,395,dairy
13:35:00,396,fruit
13:36:00,373,drinks
13:36:00,381,dairy
13:36:00,385,fruit
13:36:00,390,checkout
13:36:00,393,drinks
13:36:00,395,dairy
13:36:00,396,fruit
13:36:00,397,spices
13:37:00,373,drinks
13:37:00,381,dairy
13:37:00,385,checkout
13:37:00,393,drinks
13:37:00,395,dairy
13:37:00,396,spices
13:37:00,397,spices
13:37:00,398,drinks
13:38:00,373,drinks
13:38:00,381,checkout
13:38:00,393,drinks
13:38:00,395,dairy
13:38:00,396,dairy
13:38:00,397,drinks
13:38:00,398,checkout
13:38:00,399,drinks
13:39:00,373,checkout
13:39:00,393,drinks
13:39:00,395,checkout
13:39:00,396,dairy
13:39:00,397,drinks
13:39:00,399,fruit
13:39:00,400,fruit
13:40:00,393,fruit
13:40:00,396,dairy
13:40:00,397,checkout
13:40:00,399,fruit
13:40:00,400,fruit
13:40:00,401,dairy
13:41:00,393,dairy
13:41:00,396,checkout
13:41:00,399,fruit
13:41:00,400,fruit
13:41:00,401,dairy
13:41:00,402,spices
13:42:00,393,dairy
13:42:00,399,checkout
13:42:00,400,fruit
13:42:00,401,dairy
13:42:00,402,drinks
13:42:00,403,drinks
13:43:00,393,dairy
13:43:00,400,fruit
13:43:00,401,dairy
13:43:00,402,drinks
13:43:00,403,drinks
13:43:00,404,fruit
13:44:00,393,dairy
13:44:00,400,checkout
13:44:00,401,spices
13:44:00,402,checkout
13:44:00,403,checkout
13:44:00,404,fruit
13:44:00,405,drinks
13:45:00,393,dairy
13:45:00,401,fruit
13:45:00,403,checkout
13:45:00,404,dairy
13:45:00,405,drinks
13:45:00,406,dairy
13:46:00,393,dairy
13:46:00,401,fruit
13:46:00,404,dairy
13:46:00,405,spices
13:46:00,406,dairy
13:46:00,407,dairy
13:47:00,393,spices
13:47:00,401,fruit
13:47:00,404,dairy
13:47:00,405,dairy
13:47:00,406,dairy
13:47:00,407,dairy
13:47:00,408,spices
13:48:00,393,spices
13:48:00,401,fruit
13:48:00,404,dairy
13:48:00,405,dairy
13:48:00,406,dairy
13:48:00,407,drinks
13:48:00,408,drinks
13:48:00,409,fruit
13:49:00,393,spices
13:49:00,401,fruit
13:49:00,404,dairy
13:49:00,405,spices
13:49:00,406,drinks
13:49:00,407,fruit
13:49:00,408,fruit
13:49:00,409,spices
13:49:00,410,spices
13:50:00,393,checkout
13:50:00,401,checkout
13:50:00,404,dairy
13:50:00,405,spices
13:50:00,406,fruit
13:50:00,407,drinks
13:50:00,408,dairy
13:50:00,409,dairy
13:50:00,410,spices
13:50:00,411,dairy
13:51:00,401,checkout
13:51:00,404,fruit
13:51:00,405,spices
13:51:00,406,fruit
13:51:00,407,drinks
13:51:00,408,dairy
13:51:00,409,dairy
13:51:00,410,spices
13:51:00,411,fruit
13:51:00,412,dairy
13:52:00,404,fruit
13:52:00,405,dairy
13:52:00,406,fruit
13:52:00,407,spices
13:52:00,408,fruit
13:52:00,409,dairy
13:52:00,410,spices
13:52:00,411,checkout
13:52:00,412,dairy
13:52:00,413,drinks
13:53:00,404,fruit
13:53:00,405,dairy
13:53:00,406,checkout
13:53:00,407,drinks
13:53:00,408,fruit
13:53:00,409,dairy
13:53:00,410,spices
13:53:00,412,dairy
13:53:00,413,dairy
13:53:00,414,fruit
13:54:00,404,fruit
13:54:00,405,dairy
13:54:00,407,checkout
13:54:00,408,fruit
13:54:00,409,spices
13:54:00,410,spices
13:54:00,412,dairy
13:54:00,413,dairy
13:54:00,414,dairy
13:54:00,415,dairy
13:55:00,404,fruit
13:55:00,405,dairy
13:55:00,408,fruit
13:55:00,409,spices
13:55:00,410,drinks
13:55:00,412,dairy
13:55:00,413,dairy
13:55:00,414,dairy
13:55:00,415,checkout
13:55:00,416,dairy
13:56:00,404,fruit
13:56:00,405,dairy
13:56:00,408,fruit
13:56:00,409,dairy
13:56:00,410,drinks
13:56:00,412,dairy
13:56:00,413,dairy
13:56:00,414,checkout
13:56:00,416,dairy
13:56:00,417,spices
13:57:00,404,fruit
13:57:00,405,dairy
13:57:00,408,checkout
13:57:00,409,dairy
13:57:00,410,fruit
13:57:00,412,dairy
13:57:00,413,fruit
13:57:00,416,checkout
13:57:00,417,dairy
13:57:00,418,spices
13:58:00,404,checkout
13:58:00,405,dairy
13:58:00,409,checkout
13:58:00,410,fruit
13:58:00,412,dairy
13:58:00,413,fruit
13:58:00,417,dairy
13:58:00,418,spices
13:58:00,419,dairy
13:59:00,405,dairy
13:59:00,410,checkout
13:59:00,412,dairy
13:59:00,413,checkout
13:59:00,417,checkout
13:59:00,418,spices
13:59:00,419,dairy
13:59:00,420,dairy
14:00:00,405,dairy
14:00:00,412,dairy
14:00:00,417,checkout
14:00:00,418,spices
14:00:00,419,spices
14:00:00,420,dairy
14:00:00,421,fruit
14:01:00,405,spices
14:01:00,412,dairy
14:01:00,418,spices
14:01:00,419,spices
14:01:00,420,dairy
14:01:00,421,checkout
14:01:00,422,dairy
14:02:00,405,drinks
14:02:00,412,checkout
14:02:00,418,spices
14:02:00,419,spices
14:02:00,420,checkout
14:02:00,422,dairy
14:02:00,423,fruit
14:03:00,405,drinks
14:03:00,418,dairy
14:03:00,419,dairy
14:03:00,422,dairy
14:03:00,423,fruit
14:03:00,424,drinks
14:04:00,405,drinks
14:04:00,418,dairy
14:04:00,419,dairy
14:04:00,422,dairy
14:04:00,423,checkout
14:04:00,424,drinks
14:04:00,425,dairy
14:05:00,405,drinks
14:05:00,418,dairy
14:05:00,419,fruit
14:05:00,422,checkout
14:05:00,424,checkout
14:05:00,425,dairy
14:05:00,426,dairy
14:06:00,405,fruit
14:06:00,418,dairy
14:06:00,419,fruit
14:06:00,424,checkout
14:06:00,425,dairy
14:06:00,426,dairy
14:06:00,427,drinks
14:07:00,405,fruit
14:07:00,418,dairy
14:07:00,419,fruit
14:07:00,425,drinks
14:07:00,426,spices
14:07:00,427,drinks
14:07:00,428,dairy
14:08:00,405,fruit
14:08:00,418,spices
14:08:00,419,fruit
14:08:00,425,drinks
14:08:00,426,checkout
14:08:00,427,fruit
14:08:00,428,drinks
14:08:00,429,drinks
14:09:00,405,fruit
14:09:00,418,drinks
14:09:00,419,fruit
14:09:00,425,spices
14:09:00,427,fruit
14:09:00,428,drinks
14:09:00,429,drinks
14:09:00,430,spices
14:10:00,405,fruit
14:10:00,418,drinks
14:10:00,419,drinks
14:10:00,425,drinks
14:10:00,427,fruit
14:10:00,428,drinks
14:10:00,429,checkout
14:10:00,430,checkout
14:10:00,431,spices
14:11:00,405,dairy
14:11:00,418,drinks
14:11:00,419,drinks
14:11:00,425,drinks
14:11:00,427,fruit
14:11:00,428,drinks
14:11:00,430,checkout
14:11:00,431,spices
14:11:00,432,dairy
14:12:00,405,dairy
14:12:00,418,drinks
14:12:00,419,fruit
14:12:00,425,drinks
14:12:00,427,fruit
14:12:00,428,drinks
14:12:00,431,spices
14:12:00,432,checkout
14:12:00,433,drinks
14:13:00,405,dairy
14:13:00,418,checkout
14:13:00,419,fruit
14:13:00,425,drinks
14:13:00,427,fruit
14:13:00,428,checkout
14:13:00,431,checkout
14:13:00,433,fruit
14:13:00,434,spices
14:14:00,405,dairy
14:14:00,419,fruit
14:14:00,425,drinks
14:14:00,427,fruit
14:14:00,431,checkout
14:14:00,433,fruit
14:14:00,434,fruit
14:14:00,435,fruit
14:15:00,405,dairy
14:15:00,419,fruit
14:15:00,425,spices
14:15:00,427,fruit
14:15:00,433,fruit
14:15:00,434,fruit
14:15:00,435,checkout
14:15:00,436,spices
14:16:00,405,drinks
14:16:00,419,fruit
14:16:00,425,spices
14:16:00,427,checkout
14:16:00,433,fruit
14:16:00,434,fruit
14:16:00,436,drinks
14:16:00,437,spices
14:17:00,405,checkout
14:17:00,419,fruit
14:17:00,425,dairy
14:17:00,433,fruit
14:17:00,434,checkout
14:17:00,436,drinks
14:17:00,437,spices
14:17:00,438,spices
14:18:00,419,fruit
14:18:00,425,spices
14:18:00,433,dairy
14:18:00,436,drinks
14:18:00,437,spices
14:18:00,438,checkout
14:18:00,439,spices
14:19:00,419,fruit
14:19:00,425,spices
14:19:00,433,dairy
14:19:00,436,drinks
14:19:00,437,spices
14:19:00,439,spices
14:19:00,440,fruit
14:20:00,419,fruit
14:20:00,425,spices
14:20:00,433,dairy
14:20:00,436,drinks
14:20:00,437,drinks
14:20:00,439,spices
14:20:00,440,drinks
14:20:00,441,dairy
14:21:00,419,fruit
14:21:00,425,spices
14:21:00,433,checkout
14:21:00,436,checkout
14:21:00,437,fruit
14:21:00,439,drinks
14:21:00,440,fruit
14:21:00,441,dairy
14:21:00,442,dairy
14:22:00,419,fruit
14:22:00,425,spices
14:22:00,436,checkout
14:22:00,437,spices
14:22:00,439,spices
14:22:00,440,fruit
14:22:00,441,fruit
14:22:00,442,dairy
14:22:00,443,dairy
14:23:00,419,fruit
14:23:00,425,dairy
14:23:00,437,spices
14:23:00,439,checkout
14:23:00,440,fruit
14:23:00,441,fruit
14:23:00,442,dairy
14:23:00,443,spices
14:23:00,444,drinks
14:24:00,419,fruit
14:24:00,425,fruit
14:24:00,437,spices
14:24:00,440,fruit
14:24:00,441,fruit
14:24:00,442,dairy
14:24:00,443,spices
14:24:00,444,drinks
14:24:00,445,fruit
14:25:00,419,checkout
14:25:00,425,spices
14:25:00,437,dairy
14:25:00,440,spices
14:25:00,441,checkout
14:25:00,442,drinks
14:25:00,443,drinks
14:25:00,444,spices
14:25:00,445,fruit
14:25:00,446,fruit
14:26:00,425,spices
14:26:00,437,spices
14:26:00,440,dairy
14:26:00,442,drinks
14:26:00,443,checkout
14:26:00,444,spices
14:26:00,445,checkout
14:26:00,446,checkout
14:26:00,447,spices
14:27:00,425,dairy
14:27:00,437,spices
14:27:00,440,dairy
14:27:00,442,drinks
14:27:00,444,fruit
14:27:00,446,checkout
14:27:00,447,drinks
14:27:00,448,spices
14:28:00,425,dairy
14:28:00,437,spices
14:28:00,440,dairy
14:28:00,442,drinks
14:28:00,444,checkout
14:28:00,447,drinks
14:28:00,448,checkout
14:28:00,449,drinks
14:29:00,425,dairy
14:29:00,437,spices
14:29:00,440,dairy
14:29:00,442,drinks
14:29:00,447,drinks
14:29:00,449,drinks
14:29:00,450,fruit
14:30:00,425,spices
14:30:00,437,spices
14:30:00,440,dairy
14:30:00,442,drinks
14:30:00,447,drinks
14:30:00,449,drinks
14:30:00,450,fruit
14:30:00,451,drinks
14:31:00,425,spices
14:31:00,437,fruit
14:31:00,440,dairy
14:31:00,442,drinks
14:31:00,447,checkout
14:31:00,449,drinks
14:31:00,450,checkout
14:31:00,451,checkout
14:31:00,452,dairy
14:32:00,425,dairy
14:32:00,437,spices
14:32:00,440,dairy
14:32:00,442,drinks
14:32:00,449,spices
14:32:00,451,checkout
14:32:00,452,dairy
14:32:00,453,drinks
14:33:00,425,dairy
14:33:00,437,dairy
14:33:00,440,dairy
14:33:00,442,checkout
14:33:00,449,fruit
14:33:00,452,checkout
14:33:00,453,drinks
14:33:00,454,spices
14:34:00,425,dairy
14:34:00,437,dairy
14:34:00,440,dairy
14:34:00,449,checkout
14:34:00,453,fruit
14:34:00,454,spices
14:34:00,455,fruit
14:35:00,425,dairy
14:35:00,437,dairy
14:35:00,440,dairy
14:35:00,453,dairy
14:35:00,454,spices
14:35:00,455,fruit
14:35:00,456,fruit
14:36:00,425,checkout
14:36:00,437,dairy
14:36:00,440,dairy
14:36:00,453,dairy
14:36:00,454,dairy
14:36:00,455,fruit
14:36:00,456,checkout
14:36:00,457,drinks
14:37:00,437,dairy
14:37:00,440,dairy
14:37:00,453,dairy
14:37:00,454,dairy
14:37:00,455,fruit
14:37:00,457,drinks
14:37:00,458,fruit
14:38:00,437,fruit
14:38:00,440,dairy
14:38:00,453,dairy
14:38:00,454,dairy
14:38:00,455,fruit
14:38:00,457,checkout
14:38:00,458,spices
14:38:00,459,drinks
14:39:00,437,drinks
14:39:00,440,fruit
14:39:00,453,drinks
14:39:00,454,dairy
14:39:00,455,fruit
14:39:00,458,fruit
14:39:00,459,drinks
14:39:00,460,dairy
14:40:00,437,drinks
14:40:00,440,fruit
14:40:00,453,drinks
14:40:00,454,dairy
14:40:00,455,fruit
14:40:00,458,fruit
14:40:00,459,drinks
14:40:00,460,dairy
14:40:00,461,dairy
14:41:00,437,drinks
14:41:00,440,spices
14:41:00,453,checkout
14:41:00,454,dairy
14:41:00,455,fruit
14:41:00,458,fruit
14:41:00,459,fruit
14:41:00,460,checkout
14:41:00,461,dairy
14:41:00,462,spices
14:42:00,437,drinks
14:42:00,440,spices
14:42:00,454,dairy
14:42:00,455,fruit
14:42:00,458,spices
14:42:00,459,fruit
14:42:00,461,dairy
14:42:00,462,drinks
14:42:00,463,dairy
14:43:00,437,drinks
14:43:00,440,checkout
14:43:00,454,dairy
14:43:00,455,checkout
14:43:00,458,checkout
14:43:00,459,checkout
14:43:00,461,dairy
14:43:00,462,drinks
14:43:00,463,dairy
14:43:00,464,drinks
14:44:00,437,spices
14:44:00,454,dairy
14:44:00,458,checkout
14:44:00,461,dairy
14:44:00,462,checkout
14:44:00,463,dairy
14:44:00,464,drinks
14:44:00,465,spices
14:45:00,437,dairy
14:45:00,454,dairy
14:45:00,461,dairy
14:45:00,463,checkout
14:45:00,464,drinks
14:45:00,465,dairy
14:45:00,466,drinks
14:46:00,437,dairy
14:46:00,454,dairy
14:46:00,461,dairy
14:46:00,464,drinks
14:46:00,465,dairy
14:46:00,466,drinks
14:46:00,467,fruit
14:47:00,437,dairy
14:47:00,454,checkout
14:47:00,461,dairy
14:47:00,464,drinks
14:47:00,465,dairy
14:47:00,466,spices
14:47:00,467,checkout
14:47:00,468,spices
14:48:00,437,dairy
14:48:00,461,dairy
14:48:00,464,drinks
14:48:00,465,dairy
14:48:00,466,spices
14:48:00,468,spices
14:48:00,469,drinks
14:49:00,437,dairy
14:49:00,461,dairy
14:49:00,464,drinks
14:49:00,465,dairy
14:49:00,466,spices
14:49:00,468,dairy
14:49:00,469,drinks
14:49:00,470,spices
14:50:00,437,checkout
14:50:00,461,dairy
14:50:00,464,drinks
14:50:00,465,spices
14:50:00,466,checkout
14:50:00,468,spices
14:50:00,469,drinks
14:50:00,470,spices
